id,longitude,latitude,walk_subway(m),walk_bus(m),car_airport(m)
1229023902731509556,-73.98875648949591,40.74765801331439,262,58.0,13891.0
1229047776128463972,-73.99386,40.73508,332,96.0,15030.0
1229173157354393413,-73.99217,40.73629,160,,15148.0
1229178980884808089,-73.99011,40.73639,135,135.0,14981.0
1224416899415264230,-73.8666,40.68928,323,,16265.0
1224701359485705064,-73.73262791624148,40.6516663085128,7580,232.0,10723.0
1224933353394487480,-73.9921,40.75889,315,81.0,14836.0
1225482382890787487,-73.94179,40.78778,684,61.0,11961.0
1231278871716422945,-73.91146223921055,40.72201523498753,2263,222.0,8151.0
1231813822543642860,-73.88626356355543,40.87475263529248,196,50.0,20381.0
1231928660362309154,-73.9201566,40.650987,1489,48.0,22257.0
1231957944915161552,-73.91649,40.74531,390,357.0,7079.0
1231995208523823326,-73.92772289999999,40.6779945,407,227.0,20165.0
1232143141342015494,-73.84795,40.82912,780,191.0,14885.0
1232163018849381391,-73.8593997,40.6798273,89,612.0,10487.0
1232165228974075906,-73.84841,40.82711,992,148.0,14688.0
1232501562663810691,-73.97167,40.74453,1161,140.0,13010.0
1232521814491370029,-73.9576802,40.7122184,590,175.0,11687.0
1225491538755543141,-73.9810405195115,40.78793741250957,582,308.0,15270.0
1229182096342551645,-73.77044124745859,40.66521048706964,5233,237.0,5365.0
1229523606564646669,-73.97756869999999,40.743194,601,,13100.0
1229657495609120588,-74.00235,40.7269,205,131.0,16394.0
1229669742898309870,-73.9536081,40.7164171,363,274.0,11332.0
1229670048587573999,-73.945872,40.7823318,359,90.0,12238.0
1229772502643630464,-74.00035,40.61663,397,96.0,30941.0
1229818908920654651,-73.84735947306818,40.86522919684173,568,3.0,18520.0
1225499106662965922,-73.98137997091966,40.78610062517974,372,80.0,16866.0
1237094641902152706,-73.95216,40.68503,799,246.0,15300.0
1237100764139053201,-73.99353,40.7561,596,121.0,14431.0
1237138206798698945,-73.92105,40.83508,142,91.0,13408.0
1237531266602752132,-73.94703,40.78133,423,,12481.0
1237699083346080548,-73.84488,40.7125,1218,412.0,9441.0
1237716908695660523,-74.0019858,40.7182816,179,,15944.0
1232581865724727224,-73.95503244577507,40.71526937970695,342,198.0,11186.0
1232599503843799747,-73.9352995,40.6711017,443,141.0,20964.0
1232695767588000628,-73.98857592986347,40.75978626800654,354,91.0,15701.0
1232728276466806205,-73.95922,40.66263,513,206.0,17404.0
1232732872159054205,-73.89652699999999,40.703474,425,104.0,10787.0
1232800963475699454,-73.9912,40.76098,609,,16152.0
1232815754802641772,-73.95630537625873,40.68699121024815,533,98.0,14774.0
1232821948424238577,-73.93953,40.64216,916,107.0,24075.0
1232863059744383368,-73.9555,40.67372,280,225.0,15851.0
1232867486321886554,-73.95351,40.81332,340,102.0,11301.0
1237717005881741151,-74.0019858,40.7182816,179,87.0,15944.0
1229887426591375584,-73.95911659409977,40.65575053219495,209,108.0,18237.0
1230157735855856971,-73.9185981,40.684081,446,128.0,19397.0
1230393548626498362,-73.9419637,40.8367348,227,92.0,14265.0
1230413477536936223,-73.85325,40.81675,2332,415.0,15445.0
1230433383851013524,-73.83804,40.68329,231,831.0,9313.0
1230456467253112427,-73.7613,40.66521,6852,321.0,6050.0
1230464737360638283,-73.99683,40.75065,490,213.0,14948.0
1230580157204357701,-73.96432,40.77149,516,150.0,13959.0
1230687238569474464,-74.01870929648378,40.63458734094603,596,201.0,30349.0
1230779489579019010,-73.94179165363312,40.78972782245803,599,175.0,11068.0
1237717109706768815,-74.0019858,40.7182816,179,87.0,15944.0
1237717109925539462,-74.0019858,40.7182816,179,87.0,15944.0
1237794099370330947,-73.98887,40.7166,256,55.0,15014.0
1237831424957816643,-73.96716774165631,40.802705242944,169,63.0,13067.0
1237845000378373649,-73.7972172007034,40.71217873221948,496,349.0,12678.0
1237893377105897865,-73.97072733916853,40.753284830302846,619,135.0,13505.0
1232894051628173440,-73.94862639741316,40.8107676466804,403,147.0,10803.0
1232908276400918208,-73.95074791135075,40.81083427421267,168,,10884.0
1232916502749090159,-73.94902,40.8102,342,219.0,10721.0
1232921272429417066,-73.94869253851613,40.81051688299344,405,276.0,10794.0
1232921678813330437,-73.9152,40.75545,244,1571.0,6057.0
1232950687599154027,-73.91241,40.69326,962,42.0,18364.0
1233214287379071861,-73.9052924,40.7380777,1167,,6044.0
1233309290292582813,-73.93610523912068,40.67227956574717,681,195.0,21095.0
1237951547965118352,-73.95327,40.71813,439,191.0,10877.0
1237994099610950743,-73.80176668829792,40.71349345140073,856,,11933.0
1243407948732318297,-73.95820971619854,40.6334963252624,775,108.0,26477.0
1243416180933866042,-73.91486,40.68015,392,104.0,19138.0
1243439250383188600,-73.942869,40.7130803,286,137.0,11870.0
1243439296025850039,-73.97224005572457,40.68852015518112,493,149.0,15375.0
1243476091823121246,-73.76229,40.60628,855,5049.0,13491.0
1243539702549842669,-73.94337870100827,40.809795374170434,297,86.0,10521.0
1243589400344031947,-73.92854,40.62988,1959,97.0,22520.0
1243613478682097482,-73.9765291,40.749354,312,97.0,12814.0
1243635476218013219,-73.9930985,40.7583945,327,67.0,14763.0
1238331353606952943,-73.98356,40.68055,537,101.0,17239.0
1238331693437400297,-73.98356,40.68055,537,101.0,17239.0
1238401183990907902,-73.94958552846404,40.72272080542693,325,60.0,11248.0
1238507870748166391,-73.93881,40.67509,729,76.0,21341.0
1233319156706823895,-73.93442,40.67026,263,172.0,21405.0
1233319874863533924,-73.98056606423475,40.73085386543026,170,58.0,15867.0
1233326596009922628,-73.9352995,40.6711017,443,141.0,20964.0
1233328623909953623,-73.93647107420078,40.6704490716988,475,64.0,21272.0
1233332599257101768,-73.93412682685349,40.6708627075699,343,1.0,20863.0
1233340604762036378,-73.93626331909977,40.67084261999342,510,50.0,21043.0
1233355840337744276,-73.94245170319815,40.71297610904693,241,219.0,10795.0
1233457958842441455,-73.94875926861216,40.81150133194081,416,,10852.0
1233462337347072021,-73.99098889999999,40.7596713,378,63.0,15689.0
1233462719021008458,-73.95061,40.812,199,86.0,11015.0
1233474101391079709,-73.95083,40.8102,190,22.0,10770.0
1233479243095410571,-73.94894,40.8117,406,173.0,11693.0
1238533278398374867,-73.93658899140166,40.80132277214378,434,156.0,9791.0
1238545750632884261,-74.00935796707103,40.65406288085485,755,110.0,33858.0
1238576818025767122,-73.75441763026582,40.60671207460902,318,6234.0,12619.0
1238724380621296610,-73.94885,40.64793,319,98.0,24278.0
1243734903294281202,-74.01826,40.70912,551,175.0,19016.0
1243997709406510035,-74.0054802,40.7327472,266,113.0,16878.0
1244007458259952492,-73.93449794962942,40.623983005527336,1644,252.0,22230.0
1244025171453617668,-73.99183851230617,40.716323814978296,370,27.0,15225.0
1244077967367254733,-73.98992897228497,40.71573243324658,244,42.0,15107.0
1244098550844777484,-73.81846983418502,40.668391807567176,2631,575.0,6711.0
1244129048202280762,-73.95918649145678,40.71262579808996,648,122.0,11622.0
1244144325025062589,-73.94539950298694,40.81836192355845,286,,11337.0
1244147868043244964,-73.94512768915833,40.81992879698051,388,99.0,11829.0
1238744170136593900,-73.94887,40.64885,259,78.0,24205.0
1239075154633998807,-73.99566993343247,40.7297622559339,363,273.0,16670.0
1239161290493617093,-73.98889184058713,40.74755509586805,268,54.0,13895.0
1239165143018334568,-73.98850207278976,40.74796635037014,201,82.0,14101.0
1239165783186837235,-73.74563,40.69088,4947,51.0,9359.0
1244159815865781466,-73.98401,40.75174,410,155.0,13762.0
1244159884004281532,-73.98401,40.75174,410,155.0,13762.0
1244162205661898758,-74.00497109999999,40.7304002,257,24.0,16707.0
1244162477105434699,-73.98221699999999,40.7563378,306,93.0,14095.0
1244163083306831392,-74.00497109999999,40.7304002,257,24.0,16707.0
1244163261050221471,-73.9596,40.76668,277,87.0,13376.0
1239167862033952950,-73.95887,40.80222,303,67.0,12236.0
1233550549684575733,-73.7860795,40.7021011,1626,,10180.0
1233585573686363899,-73.95758387541008,40.632328367981465,638,92.0,26481.0
1233741840559332037,-73.91162,40.83509,695,166.0,15214.0
1233970831850160914,-73.9855480678026,40.7624062281019,51,65.0,15078.0
1234061754979115773,-73.99098889999999,40.7596713,378,63.0,15689.0
1234105027643190339,-73.98482369999999,40.7307921,370,192.0,14663.0
1234123060353875436,-73.95676,40.80309,289,,12060.0
1234175613083137758,-73.921526,40.86781,153,31.0,17197.0
1234209733802234379,-73.95587,40.77119,392,197.0,13571.0
1239170788895555224,-73.9295703,40.8535084,270,,15134.0
1239344245537554608,-73.99510458111763,40.691786051816,480,259.0,16877.0
1239358310773949092,-73.98178881003669,40.74584438973,67,162.0,13474.0
1239370492697136449,-73.7606334,40.6971528,3077,238.0,8982.0
1239374670682339156,-73.92773,40.69041,370,205.0,13226.0
1239414671424190461,-73.97144,40.76197,473,133.0,13294.0
1244163327486284104,-73.9810013,40.7481828,257,115.0,13019.0
1244167203417941890,-73.95843,40.7675,226,96.0,13705.0
1244172360761770239,-73.98310685010652,40.72368520357141,753,253.0,15189.0
1244172937099805760,-73.99165,40.74671,162,178.0,14600.0
1244202479863579716,-73.92618,40.66252,413,323.0,20855.0
1244242128845640429,-73.75881,40.59379,821,7967.0,15295.0
1244250404861933619,-73.99436,40.74501,202,85.0,14632.0
1244250558089359943,-73.99429,40.74504,205,88.0,14628.0
1239422928791950948,-73.96818740616284,40.76127572543264,180,136.0,13074.0
1239425515849164865,-73.92721132704186,40.82040871868392,264,222.0,11170.0
1234329085499860302,-73.89672844956536,40.644986964371135,951,158.0,14856.0
1234343699153118755,-73.76790571315554,40.70609957400448,2002,69.0,10136.0
1234370192919720687,-73.91523082284114,40.678633513883874,285,131.0,19033.0
1234371026530565179,-73.91489,40.67657,444,137.0,19023.0
1234422817745850130,-73.75765264034271,40.695397084600735,3493,453.0,9018.0
1234465798811057658,-73.99114948771152,40.76309820429727,589,207.0,15882.0
1234694640935764120,-73.89823556168881,40.7036053352638,444,290.0,10839.0
1234737114054544276,-73.90683209227645,40.83324081400445,1140,177.0,14401.0
1234762276793313957,-73.94727422533352,40.7903074731644,60,54.0,12621.0
1239781634809396041,-73.96377402444399,40.758715983349504,708,112.0,12844.0
1240067700548682182,-73.93837,40.6905,1067,198.0,13232.0
1240092111834979846,-73.99431741731269,40.76056306784033,658,148.0,15205.0
1244315762211523437,-73.9878199,40.7471979,279,,13797.0
1244325659318422349,-73.9883454923527,40.74808436868909,186,,14085.0
1244401509492552499,-73.982545,40.7796764,179,195.0,15558.0
1244409531177023866,-73.94156079999999,40.8361279,196,,13894.0
1244411990744785743,-73.9249644,40.7620738,58,1153.0,5319.0
1244532200052395431,-73.9463048,40.7803691,607,68.0,12373.0
1244885664283966764,-73.99098889999999,40.7596713,378,63.0,15689.0
1244896024095954335,-73.99098889999999,40.7596713,378,63.0,15689.0
1244904404079639814,-73.9823864,40.77961,164,179.0,15542.0
1240614215523695965,-73.95821691280808,40.77729124380664,397,,13647.0
1240662626849425984,-73.95386,40.71419,343,109.0,11054.0
1240781192769856007,-73.93614,40.68941,1075,128.0,13228.0
1240902102261861994,-73.77464,40.66514,5257,833.0,5090.0
1234858259431720177,-73.8135013577648,40.73795609011187,3081,187.0,8905.0
1234871801934577004,-73.95736,40.72272,851,93.0,11649.0
1234873681397884004,-73.9869840995349,40.75852992893994,369,192.0,14564.0
1234877711816338777,-73.95697097678159,40.72246608880928,821,75.0,11650.0
1234888929469835175,-73.91161,40.64967,1176,342.0,15280.0
1234988439710147245,-73.92884720366146,40.77232361751774,1039,,5362.0
1235012082648629899,-73.98396978612905,40.747419531420434,256,86.0,13365.0
1235136988029309543,-74.01005697440668,40.7164519518092,156,142.0,16792.0
1235412119913701151,-73.9933,40.75382,228,159.0,14611.0
1235717649151249045,-73.8607665,40.7175862,1508,836.0,9527.0
1240907389087561186,-73.76948,40.66204,5586,220.0,5566.0
1241073818947566837,-73.76759,40.66173,5647,189.0,5790.0
1241089095491325338,-73.76908705915241,40.66159587191449,5642,289.0,5619.0
1244904829341716761,-73.9823864,40.77961,164,179.0,15542.0
1244924585626295916,-73.9984546,40.738757,248,193.0,15384.0
1244930737046076168,-73.99553457947832,40.72038896391012,218,206.0,15081.0
1244931205585338425,-74.00879,40.73867,596,208.0,18303.0
1244937341611765919,-73.9307007,40.6981255,317,158.0,11753.0
1244988330818654502,-73.99114758397018,40.74744404994279,238,142.0,14212.0
1245050972909588383,-73.80736,40.70267,333,188.0,9212.0
1245053821067166654,-73.9528995442332,40.73289964548011,333,180.0,10619.0
1245074983422827345,-73.797854,40.592949,312,16397.0,16963.0
1241258879158850539,-73.94387,40.68806,1106,207.0,14104.0
1241285636941190175,-73.86135573584299,40.90102195728365,669,,22327.0
1241470878700755751,-73.9098231,40.8838995,818,701.0,19444.0
1241539695216902236,-73.91931,40.86173,389,,16049.0
1236158450250691279,-73.9206300031501,40.68714405605952,335,,19771.0
1236186462408809498,-73.9421,40.82321,318,74.0,12056.0
1236397454655676112,-73.99526549979377,40.75358227387609,274,177.0,14529.0
1236476356945693101,-73.9083234888731,40.68867145775784,641,77.0,18035.0
1236543137465968084,-74.07968,40.63973,685,290.0,25397.0
1236545710562306407,-73.95368,40.71046,399,77.0,11818.0
1237082867457012401,-73.9471977409075,40.77999064696974,640,67.0,12564.0
1247928234767699938,-73.9216871181191,40.68465920353826,739,208.0,19957.0
1247931213162783289,-73.92247920002964,40.68495007593995,704,78.0,19775.0
1247932278114122984,-73.92230282345257,40.684756054304174,720,31.0,19764.0
1241629765839746006,-73.95732,40.64438,667,77.0,25354.0
1241669919430658505,-73.93022,40.68458,795,156.0,20462.0
1241917069399816763,-73.98349,40.76123,94,25.0,14761.0
1241918143091745981,-73.9836892936764,40.7630153822674,173,156.0,15024.0
1241968742982202541,-73.92882,40.6899,486,287.0,13325.0
1242103807595845047,-73.98778694143974,40.721164353783145,350,146.0,14841.0
1245097254558133719,-73.99357845612079,40.72202285164551,218,5.0,15618.0
1245103923139096855,-73.99398263106512,40.7204175444862,24,70.0,14882.0
1245148474416526150,-73.99419107364787,40.721832875702766,236,189.0,15106.0
1245603696489176717,-73.94258,40.70708,255,12.0,11505.0
1245656021841386552,-73.74367149999999,40.6948634,4853,174.0,9706.0
1245904390168923183,-73.97333,40.78409,464,104.0,14446.0
1245995490957597198,-73.99086,40.7594,348,216.0,15713.0
1246333806730901018,-73.792896,40.7343572,2870,142.0,14057.0
1246477580102196956,-73.92579972016864,40.73527235793819,1949,1184.0,9011.0
1246746701180152888,-73.97861,40.78095,484,193.0,15769.0
1242163385364930816,-73.88574256504191,40.85560632902676,1265,365.0,18766.0
1242207256270289189,-73.98696149999999,40.7347382,326,96.0,14745.0
1242207711854330557,-73.98696149999999,40.7347382,326,96.0,14745.0
1242258674913144403,-73.73971689999999,40.7021089,4491,123.0,10645.0
1247933073835931310,-73.92034442959391,40.684752945400405,473,75.0,19649.0
1248159401384477563,-73.95457641097632,40.82323288862893,212,73.0,12630.0
1248190326319487839,-73.86738606576732,40.86376091369083,186,,18345.0
1248365350794545418,-73.99730343267936,40.59721510075166,668,132.0,32021.0
1248425634913103767,-73.9825455,40.7796761,179,195.0,15558.0
1248484618363627439,-73.98387,40.76255,87,135.0,14586.0
1242656828526993845,-73.9842156,40.7378546,391,50.0,14102.0
1242756633514883112,-73.9823864,40.77961,164,179.0,15542.0
1247082873380050094,-73.97213312145915,40.68426156812189,294,265.0,15519.0
1247103719316451395,-74.00511,40.72382,193,106.0,15948.0
1247111384674319996,-73.74356,40.70374,4134,219.0,10856.0
1247115723682800959,-73.98214,40.76397,186,77.0,14513.0
1247181291079614574,-73.989513,40.7265841,454,97.0,15594.0
1247195031487319513,-73.99066,40.72698,429,100.0,15753.0
1247207074492505900,-73.94449583607002,40.7067817831074,601,,12189.0
1247207786541659095,-73.99356045691843,40.72000787869463,58,97.0,14917.0
1242804070146614563,-73.86509,40.68729,547,,16074.0
1242814148085548720,-73.9751287,40.7937747,346,375.0,14287.0
1242867963366537352,-73.9440367445618,40.82029658608666,528,,11610.0
1242880777431441507,-73.93697573234817,40.6891496698825,1137,187.0,13330.0
1242882784875044804,-73.94334989475315,40.818535355740586,528,173.0,11307.0
1242898939814869156,-73.98106,40.75508,341,130.0,14287.0
1242903460753382148,-73.86039,40.67687,451,,10284.0
1242940147823631932,-73.98222,40.75634,305,92.0,14096.0
1247214693823909580,-73.9426549986558,40.70639591389244,351,70.0,11974.0
1247272707249663045,-73.9871,40.72936,494,56.0,14781.0
1247283070924901790,-73.98851521013538,40.72689415442408,499,71.0,15522.0
1247414956916920014,-73.98414,40.76662,346,129.0,14865.0
1247715348604700690,-73.97194,40.74473,1130,109.0,12979.0
1247794900160665355,-73.8094761,40.6678036,3259,,5572.0
1247827401872114514,-73.8399985,40.8360052,524,1067.0,14941.0
1247844585999640334,-73.98746,40.76691,718,73.0,14830.0
1247847303475217685,-73.95380891850975,40.809627952771415,232,125.0,11125.0
1248566167772196141,-73.98676509139432,40.74815895408499,220,206.0,13612.0
1248646776449745178,-73.95511,40.77152,499,195.0,13544.0
